SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
357026,0,Cash loans,F,N,N,0,90000,328500,10804.5,328500,Unaccompanied,Working,Higher education,Married,House / apartment,0.003813,-10751,-321,-4476,-29,,1,1,0,1,1,0,Core staff,2,2,2,FRIDAY,14,0,0,0,0,0,0,Telecom,0.369211436,0.339468526,,0.0186,0.0673,0.9712,0.6056,0.0847,0,0.1034,0.0417,0.0417,0.0503,0.0151,0.0268,0,0.0096,0.0189,0.0698,0.9712,0.621,0.0855,0,0.1034,0.0417,0.0417,0.0515,0.0165,0.0279,0,0.0102,0.0187,0.0673,0.9712,0.6109,0.0852,0,0.1034,0.0417,0.0417,0.0512,0.0154,0.0273,0,0.0098,reg oper spec account,block of flats,0.0231,"Stone, brick",No,1,1,1,1,-448,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
147485,0,Cash loans,F,N,Y,0,157500,983299.5,39127.5,904500,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.028663,-15957,-3929,-4778,-4049,,1,1,0,1,0,0,Cooking staff,1,2,2,MONDAY,16,0,0,0,0,0,0,School,0.699362543,0.660598594,0.75037515,0.0825,0,0.9767,0.6804,0.0071,0,0.1379,0.1667,0.2083,0.0634,0.0639,0.061,0.0154,0.0119,0.084,0,0.9767,0.6929,0.0072,0,0.1379,0.1667,0.2083,0.0649,0.0698,0.0635,0.0156,0.0126,0.0833,0,0.9767,0.6847,0.0072,0,0.1379,0.1667,0.2083,0.0645,0.065,0.0621,0.0155,0.0122,reg oper account,block of flats,0.0545,"Stone, brick",No,0,0,0,0,-1001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
427737,0,Cash loans,F,N,N,0,202500,450000,27193.5,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,Office apartment,0.04622,-11518,-990,-4871,-2530,,1,1,1,1,0,0,,1,1,1,FRIDAY,11,0,0,0,0,1,1,Business Entity Type 3,0.709990702,0.599073382,0.277885689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,7,2,-403,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
151635,0,Revolving loans,M,N,Y,1,1530000,900000,45000,900000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.032561,-12249,-2393,-297,-4426,,1,1,0,1,1,0,Managers,3,1,1,THURSDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.683510168,0.649441664,0.380799683,0.8629,0.0572,0.999,0.9864,0.2769,0.64,0.1724,1,0.9583,0.3129,0.6884,1,0.0695,0.3171,0.8792,0.0593,0.999,0.9869,0.2794,0.6445,0.1724,1,0.9583,0.32,0.7521,1,0.07,0.3356,0.8712,0.0572,0.999,0.9866,0.2786,0.64,0.1724,1,0.9583,0.3183,0.7003,1,0.0699,0.3237,reg oper account,block of flats,1,Monolithic,No,0,0,0,0,-340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168824,1,Cash loans,F,N,N,3,112500,1205896.5,35388,1053000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018029,-10923,-1359,-1649,-3059,,1,1,1,1,1,0,Sales staff,5,3,3,SUNDAY,16,0,0,0,0,0,0,Trade: type 7,0.298564724,0.249826424,0.52629494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-168,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
114806,0,Cash loans,F,N,Y,0,37350,117162,6669,103500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,-20873,365243,-6298,-3015,,1,0,0,1,0,0,,2,2,2,WEDNESDAY,11,0,0,0,0,0,0,XNA,,0.674232029,0.511891802,0.0619,0.0605,0.9821,0.7552,0.0095,0,0.1379,0.1667,0.0417,0.0308,0.0504,0.0516,0,0,0.063,0.0628,0.9821,0.7648,0.0095,0,0.1379,0.1667,0.0417,0.0315,0.0551,0.0538,0,0,0.0625,0.0605,0.9821,0.7585,0.0095,0,0.1379,0.1667,0.0417,0.0314,0.0513,0.0526,0,0,reg oper spec account,block of flats,0.0406,Panel,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
320284,0,Cash loans,M,Y,Y,2,135000,450000,22018.5,450000,Family,Working,Secondary / secondary special,Married,House / apartment,0.020713,-15453,-3275,-2984,-570,27,1,1,0,1,0,0,Laborers,4,3,3,FRIDAY,6,0,0,0,0,0,0,Medicine,0.37299498,0.582411091,0.579727423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,7,1,-630,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
313301,0,Cash loans,M,N,N,1,162000,1113840,57001.5,900000,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.006671,-15657,-1327,-3014,-3150,,1,1,0,1,0,0,Laborers,3,2,2,TUESDAY,13,0,0,0,0,1,1,Self-employed,0.40785939,0.623273245,0.422369652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-1560,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
226956,0,Cash loans,M,N,Y,0,112500,781695,22986,652500,Family,Working,Secondary / secondary special,Married,House / apartment,0.028663,-20683,-11948,-7929,-3405,,1,1,0,1,1,0,Core staff,2,2,2,MONDAY,10,0,0,0,0,0,0,Government,,0.568951053,0.240541417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,-1087,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222554,0,Cash loans,F,N,Y,0,65250,253737,14697,229500,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.02461,-17966,-7702,-736,-1222,,1,1,1,1,1,0,Medicine staff,2,2,2,SATURDAY,10,0,0,0,1,1,0,Kindergarten,,0.672977185,0.656158373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-418,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
297581,0,Cash loans,F,N,Y,1,90000,1303812,35982,1138500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-19228,-7543,-4442,-2782,,1,1,0,1,0,0,Private service staff,3,2,2,SATURDAY,10,0,0,0,0,0,0,Self-employed,,0.359479344,0.345784802,0.0186,0.0368,0.9652,0.524,0.0023,0,0.069,0.0833,0.125,0.0194,0.0151,0.017,0,0,0.0189,0.0382,0.9652,0.5426,0.0023,0,0.069,0.0833,0.125,0.0198,0.0165,0.0177,0,0,0.0187,0.0368,0.9652,0.5304,0.0023,0,0.069,0.0833,0.125,0.0197,0.0154,0.0173,0,0,reg oper account,block of flats,0.0149,"Stone, brick",No,0,0,0,0,-2450,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
210949,0,Cash loans,F,N,N,1,90000,225000,24363,225000,Unaccompanied,Working,Higher education,Married,With parents,0.010006,-11453,-1062,-701,-1103,,1,1,0,1,0,0,Core staff,3,2,2,TUESDAY,10,1,1,0,1,1,0,Trade: type 7,,0.753070769,0.190705948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-940,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4
245995,1,Cash loans,F,N,N,0,90000,687600,18135,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.004849,-15241,-8513,-9367,-4108,,1,1,0,1,0,0,Medicine staff,2,2,2,THURSDAY,13,0,0,0,0,0,0,Medicine,0.627580688,0.197081676,0.074959281,0.0808,0.0824,0.9757,0.6668,0.0189,0,0.1379,0.1667,0.175,0.0792,0.0659,0.0608,0.0015,0.0184,0.084,0,0.9762,0.6864,0.0071,0,0.1379,0.1667,0.2083,0,0.0735,0.0436,0,0,0.0833,0.0885,0.9762,0.678,0.0105,0,0.1379,0.1667,0.2083,0.0874,0.0684,0.0656,0,0,reg oper account,block of flats,0.0546,Panel,No,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
389077,0,Cash loans,F,Y,Y,1,450000,1030500,30258,1030500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-15684,-1167,-4411,-4766,22,1,1,0,1,0,0,Private service staff,3,2,2,TUESDAY,12,0,0,0,0,0,0,Services,0.569919618,0.660245496,0.759712182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1677,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
343022,0,Cash loans,F,N,N,0,135000,679500,22455,679500,Unaccompanied,Pensioner,Secondary / secondary special,Separated,Municipal apartment,0.010556,-19166,365243,-11236,-2713,,1,0,0,1,1,0,,1,3,3,SATURDAY,9,0,0,0,0,0,0,XNA,,0.583346828,0.69562193,0.0784,0.0801,0.9742,0.6464,0.0324,0,0.1379,0.1667,0.0417,0.041,0.0597,0.0558,0.0193,0.0225,0.0798,0.0831,0.9742,0.6602,0.0327,0,0.1379,0.1667,0.0417,0.0419,0.0652,0.0581,0.0195,0.0238,0.0791,0.0801,0.9742,0.6511,0.0326,0,0.1379,0.1667,0.0417,0.0417,0.0607,0.0568,0.0194,0.0229,reg oper account,block of flats,0.0535,"Stone, brick",No,0,0,0,0,-1934,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
289868,0,Cash loans,F,N,Y,0,382500,1214100,67923,1125000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,-22981,365243,-7844,-6233,,1,0,0,1,0,0,,2,2,2,FRIDAY,16,0,0,0,0,0,0,XNA,0.885276922,0.534383506,0.574446617,0.0186,0.0267,0.9826,0.762,,0,0.1034,0.0417,0.0417,0.01,0.0151,0.0178,0,,0.0189,0.0277,0.9826,0.7713,,0,0.1034,0.0417,0.0417,0.0102,0.0165,0.0185,0,,0.0187,0.0267,0.9826,0.7652,,0,0.1034,0.0417,0.0417,0.0102,0.0154,0.0181,0,,org spec account,block of flats,0.0178,Panel,No,4,0,4,0,-2632,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
127763,1,Cash loans,M,Y,N,0,157500,1002726,29448,837000,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,0.006852,-8204,-262,-3075,-899,13,1,1,0,1,0,0,Medicine staff,1,3,3,TUESDAY,10,0,0,0,1,1,0,Other,,0.07964562,0.15951954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178786,0,Cash loans,F,Y,Y,0,270000,983299.5,37584,904500,Family,State servant,Higher education,Married,House / apartment,0.014464,-20549,-3976,-2529,-3930,7,1,1,0,1,1,0,Accountants,2,2,2,THURSDAY,5,0,0,0,0,0,0,Business Entity Type 3,,0.673034933,,0.5918,0.444,0.9901,0.864,0.2186,0.56,0.4828,0.375,0.4167,0.0782,0.4707,0.3969,0.0541,0.5496,0.6029,0.4608,0.9901,0.8693,0.2206,0.5639,0.4828,0.375,0.4167,0.08,0.5142,0.4135,0.0545,0.5819,0.5975,0.444,0.9901,0.8658,0.22,0.56,0.4828,0.375,0.4167,0.0796,0.4788,0.404,0.0543,0.5611,reg oper account,block of flats,0.521,Panel,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
261565,0,Cash loans,F,N,N,1,135000,640080,29970,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.016612,-8839,-983,-8818,-1499,,1,1,0,1,0,0,Laborers,3,2,2,SUNDAY,15,0,0,0,0,0,0,Business Entity Type 3,,0.343461331,0.309275356,0.101,0.0819,0.9737,0.6396,0.0691,0,0.1724,0.1667,0.2083,0.0592,0.079,0.0792,0.0154,0.0233,0.1029,0.085,0.9737,0.6537,0.0698,0,0.1724,0.1667,0.2083,0.0606,0.0863,0.0825,0.0156,0.0246,0.102,0.0819,0.9737,0.6444,0.0696,0,0.1724,0.1667,0.2083,0.0603,0.0804,0.0806,0.0155,0.0237,,block of flats,0.1051,"Stone, brick",No,1,1,1,1,-407,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224100,0,Cash loans,F,N,Y,0,144000,163332,8469,117000,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.072508,-18558,-3297,-4585,-1996,,1,1,0,1,1,0,Secretaries,2,1,1,WEDNESDAY,10,0,0,0,0,0,0,Business Entity Type 1,,0.54479745,0.701695774,0.1175,0.0443,0.9801,0.728,0,0.08,0.0345,0.625,0.0417,0,0.0933,0.1048,0.0116,0.071,0.1197,0.0459,0.9801,0.7387,0,0.0806,0.0345,0.625,0.0417,0,0.1019,0.1092,0.0117,0.0751,0.1187,0.0443,0.9801,0.7316,0,0.08,0.0345,0.625,0.0417,0,0.0949,0.1067,0.0116,0.0725,reg oper account,block of flats,0.0979,Block,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
378243,0,Cash loans,F,N,Y,0,180000,1159411.5,49252.5,1066500,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.006629,-23781,365243,-37,-5734,,1,0,0,1,0,0,,1,2,2,FRIDAY,7,0,0,0,0,0,0,XNA,,0.285897872,0.380799683,0.0412,0,0.9911,0.8776,0.0167,0,0.069,0.1667,0.2083,0.0134,0.0336,0.0533,0,0.0105,0.042,0,0.9911,0.8824,0.0169,0,0.069,0.1667,0.2083,0.0137,0.0367,0.0556,0,0,0.0416,0,0.9911,0.8792,0.0168,0,0.069,0.1667,0.2083,0.0136,0.0342,0.0543,0,0,reg oper account,block of flats,0.0511,Panel,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363006,0,Cash loans,F,Y,Y,0,157500,1029681,30235.5,859500,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.018634,-21279,365243,-364,-3937,7,1,0,0,1,0,0,,1,2,2,FRIDAY,12,0,0,0,0,0,0,XNA,,0.609957599,0.694092643,0.3186,0.1075,0.9921,0.8912,0.1182,0.32,0.2759,0.375,0.0417,0.2262,0.2589,0.3379,0.0039,0.0058,0.3246,0.1116,0.9921,0.8955,0.1192,0.3222,0.2759,0.375,0.0417,0.2313,0.2828,0.352,0.0039,0.0062,0.3216,0.1075,0.9921,0.8927,0.1189,0.32,0.2759,0.375,0.0417,0.2301,0.2634,0.3439,0.0039,0.006,org spec account,block of flats,0.3316,Panel,No,0,0,0,0,-619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
146309,1,Cash loans,F,N,N,2,67500,90000,4324.5,90000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.015221,-11290,-1016,-1617,-2073,,1,1,0,1,0,0,High skill tech staff,3,2,2,WEDNESDAY,13,0,0,0,0,0,0,Medicine,0.190903092,0.527276453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-254,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
129175,0,Cash loans,M,N,Y,0,157500,296280,21559.5,225000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.0105,-20724,-5092,-2598,-4174,,1,1,1,1,0,0,Laborers,2,3,3,FRIDAY,11,0,0,0,0,0,0,Business Entity Type 1,,0.232937595,0.6577838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,-368,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
293353,0,Cash loans,M,N,Y,2,157500,900000,45954,900000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-15320,-5037,-2250,-4578,,1,1,1,1,0,0,,4,2,2,TUESDAY,14,0,0,0,0,1,1,Business Entity Type 1,,0.241315275,0.842589277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,0,-427,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
268262,0,Revolving loans,M,Y,Y,1,720000,225000,11250,225000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.072508,-10598,-1094,-193,-3270,2,1,1,0,1,0,0,Managers,3,1,1,TUESDAY,11,0,0,0,0,0,0,Bank,,0.738518061,0.740799088,0.3507,0.1555,0.9881,0.8368,0.6356,0.432,0.1655,0.75,0.7917,0,0.2831,0.438,0.0131,0.0138,0.4307,0.0887,0.9861,0.8171,0.4371,0.4834,0.2069,0.6667,0.7083,0,0.3737,0.3068,0.0117,0.0067,0.4268,0.1986,0.9861,0.8121,0.7454,0.48,0.2069,0.6667,0.7083,0,0.348,0.5224,0.0116,0.0065,reg oper account,block of flats,0.2368,Panel,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
177259,0,Cash loans,F,N,N,1,112500,354276,23193,292500,Unaccompanied,Working,Secondary / secondary special,Separated,With parents,0.018801,-12676,-2564,-6121,-4977,,1,1,0,1,0,0,Laborers,2,2,2,MONDAY,9,0,0,0,0,1,1,Business Entity Type 3,0.372372935,0.430071496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
370152,0,Cash loans,F,Y,Y,1,90000,237024,11533.5,180000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010643,-11551,-1075,-2067,-34,2,1,1,0,1,0,0,Core staff,3,2,2,THURSDAY,10,0,0,0,0,0,0,Kindergarten,0.541407066,0.285424871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243221,0,Cash loans,M,Y,Y,2,126000,521280,28408.5,450000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.002134,-10999,-1027,-2267,-3377,19,1,1,0,1,0,0,Core staff,4,3,3,MONDAY,11,0,0,0,0,0,0,Bank,0.451174753,0.511228999,0.350695843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
141781,0,Cash loans,M,N,Y,0,81000,1309500,38416.5,1309500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.072508,-16466,365243,-9051,-15,,1,0,0,1,0,0,,2,1,1,WEDNESDAY,13,0,0,0,0,0,0,XNA,0.693607334,0.376827855,0.850091881,0.2258,0.0849,0.9871,0.8232,0.4986,0.28,0.1207,0.6042,0.7083,0,0.2286,0.2479,0,0.0045,0.1744,0.0691,0.9871,0.8301,0.5031,0.2417,0.1034,0.5417,0.7083,0,0.2498,0.1569,0,0.0045,0.228,0.0849,0.9871,0.8256,0.5017,0.28,0.1207,0.6042,0.7083,0,0.2326,0.2524,0,0.0046,reg oper account,block of flats,0.2726,Panel,No,6,0,6,0,-526,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
245166,0,Revolving loans,F,N,Y,0,90000,247500,12375,247500,Children,Working,Secondary / secondary special,Married,House / apartment,0.00712,-18645,-4709,-1019,-2192,,1,1,1,1,0,0,,2,2,2,SATURDAY,17,0,0,0,0,0,0,Business Entity Type 3,,0.262258369,0.18959526,0.0825,0.0801,0.9767,0.6804,,0,0.1379,0.1667,,0.0305,0.0672,0.0471,,0,0.084,0.0832,0.9767,0.6929,,0,0.1379,0.1667,,0.0312,0.0735,0.0491,,0,0.0833,0.0801,0.9767,0.6847,,0,0.1379,0.1667,,0.031,0.0684,0.048,,0,,block of flats,0.0554,Panel,No,4,0,4,0,-2935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337377,0,Cash loans,F,Y,N,1,112500,1125000,30168,1125000,Unaccompanied,Working,Higher education,Married,House / apartment,0.018801,-12030,-231,-1955,-3805,4,1,1,1,1,1,0,,3,2,2,TUESDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.605878005,0.456741421,0.192942228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-2214,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
452922,0,Cash loans,M,Y,Y,1,202500,755190,36459,675000,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.016612,-13076,-1163,-1171,-2061,32,1,1,0,1,1,0,Drivers,3,2,2,FRIDAY,18,0,0,0,0,0,0,Self-employed,,0.169561536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
127430,0,Cash loans,F,N,Y,1,121500,189000,5931,189000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.018801,-12541,-671,-140,-2262,,1,1,1,1,0,0,Cooking staff,2,2,2,WEDNESDAY,6,0,0,0,0,0,0,Business Entity Type 3,0.298929539,0.559623083,0.662637792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,-1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
193443,0,Cash loans,M,N,Y,0,270000,308133,20974.5,234000,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.019101,-12946,-523,-6778,-4006,,1,1,0,1,1,0,,1,2,2,THURSDAY,12,0,0,0,0,0,0,Industry: type 9,0.374461855,0.64499298,0.218859082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
189575,1,Cash loans,M,N,Y,0,211500,450000,22018.5,450000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.025164,-11163,-2706,-2471,-2440,,1,1,1,1,0,0,Laborers,1,2,2,TUESDAY,14,0,0,0,0,1,1,Construction,,0.162192106,0.132597495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-460,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
